"","business_id","open","city","review_count","name","neighborhoods","longitude","state","stars","latitude","type","hours.Friday.close","hours.Friday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Thursday.close","hours.Thursday.open","hours.Wednesday.close","hours.Wednesday.open","hours.Monday.close","hours.Monday.open","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Take-out","attributes.Drive-Thru","attributes.Caters","attributes.Noise Level","attributes.Takes Reservations","attributes.Delivery","attributes.Has TV","attributes.Outdoor Seating","attributes.Attire","attributes.Alcohol","attributes.Waiter Service","attributes.Accepts Credit Cards","attributes.Good for Kids","attributes.Good For Groups","attributes.Price Range","attributes.Happy Hour","attributes.Good For Dancing","attributes.Coat Check","attributes.Smoking","attributes.Wi-Fi","attributes.Wheelchair Accessible","attributes.Dogs Allowed","attributes.BYOB","attributes.Corkage","attributes.BYOB/Corkage","attributes.Order at Counter","attributes.By Appointment Only","attributes.Accepts Insurance","attributes.Open 24 Hours","attributes.Ages Allowed","attributes.Good For.dessert","attributes.Good For.latenight","attributes.Good For.lunch","attributes.Good For.dinner","attributes.Good For.brunch","attributes.Good For.breakfast","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.classy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","attributes.Parking.garage","attributes.Parking.street","attributes.Parking.validated","attributes.Parking.lot","attributes.Parking.valet","attributes.Music.dj","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.live","attributes.Music.video","attributes.Music.karaoke","attributes.Hair Types Specialized In.coloring","attributes.Hair Types Specialized In.africanamerican","attributes.Hair Types Specialized In.curly","attributes.Hair Types Specialized In.perms","attributes.Hair Types Specialized In.kids","attributes.Hair Types Specialized In.extensions","attributes.Hair Types Specialized In.asian","attributes.Hair Types Specialized In.straightperms","attributes.Dietary Restrictions.dairy-free","attributes.Dietary Restrictions.gluten-free","attributes.Dietary Restrictions.vegan","attributes.Dietary Restrictions.kosher","attributes.Dietary Restrictions.halal","attributes.Dietary Restrictions.soy-free","attributes.Dietary Restrictions.vegetarian"
"389",UpmqFP704KlAXpTf6mSr9A,TRUE,Champaign,16,Exile on Main Street,character(0),-88.240606,IL,4.5,40.116715,business,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,18:00,12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",zOaUK1e0W7TtyYabzDBK9w,TRUE,Champaign,38,Merry-Ann's Diner,character(0),-88.2428999080116,IL,3.5,40.1181331447692,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,TRUE,NA,TRUE,loud,FALSE,FALSE,TRUE,FALSE,casual,none,TRUE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,free,TRUE,NA,FALSE,FALSE,yes_free,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",nDdsCw5YkVXPmMQhp9iAvQ,FALSE,Champaign,5,Harold's Chicken Shack,character(0),-88.23147,IL,4,40.1092117,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,casual,NA,FALSE,TRUE,TRUE,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_corkage,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",ITqXqyKqe07aFTs9iG70EA,FALSE,Urbana,9,Bevande Coffee,character(0),-88.2240759,IL,2,40.1138245,business,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",C18HDr56yHQJMMzyFfEpyA,FALSE,Champaign,9,Los Amigos,character(0),-88.2331177,IL,4,40.1104696,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,average,FALSE,TRUE,NA,FALSE,casual,none,FALSE,TRUE,TRUE,NA,1,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",XPmdbNofdUUGQuc6QxD2pA,TRUE,Champaign,94,Yellowfin Japanese Restaurant,character(0),-88.2470903,IL,3.5,40.0987255,business,22:00,17:00,21:30,17:00,21:30,17:00,21:30,17:00,21:30,17:00,22:00,17:00,NA,NA,TRUE,NA,FALSE,average,TRUE,FALSE,FALSE,FALSE,casual,beer_and_wine,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",o8NY7kXr7RVD2xSDkZ-TGQ,FALSE,Champaign,9,Papa George,character(0),-88.2441689,IL,3.5,40.1111456,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,casual,NA,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,no,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",Zb2Bqf6MSiSbwIz0GyK7Qw,TRUE,Urbana,6,McDonald's,character(0),-88.2044098,IL,2,40.1182287,business,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,TRUE,TRUE,NA,NA,FALSE,FALSE,TRUE,FALSE,casual,none,FALSE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",ey7-ihj-OjM4sEOwWTc06Q,TRUE,Champaign,47,Atlanta Bread,character(0),-88.2459946,IL,3,40.0929439,business,21:00,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00,06:30,21:00,07:00,19:00,08:00,TRUE,NA,TRUE,average,FALSE,FALSE,TRUE,TRUE,casual,none,FALSE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,free,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",vDnXB_JPHvzFLKfYxub-XQ,FALSE,Urbana,16,Kennedy's at Stone Creek,character(0),-88.170282,IL,3,40.087852,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,TRUE,dressy,full_bar,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",ymGJaPobZ_LrH9wQgTjeGQ,FALSE,Champaign,7,C-U Taxi,character(0),-88.2412504,IL,2,40.1166102,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",p3hX_0h-z__vWabQhkfDdA,FALSE,Champaign,3,The Estate Sale,character(0),-88.243877,IL,4.5,40.1180359,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NGincq1BLpLnWz_w37ZXTQ,TRUE,Champaign,4,Larry Kanfer Photography Gallery,character(0),-88.2476067,IL,5,40.0823677,business,17:30,10:00,17:30,10:00,17:30,10:00,17:30,10:00,NA,NA,17:30,10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,3,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",yjSYoypYG_B3agLU1qT7VQ,TRUE,Champaign,5,Pitaya,character(0),-88.229381,IL,2.5,40.110084,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",SZCF6Tm-9jeiHQH9yjeHXA,TRUE,Urbana,17,Derald's,character(0),-88.2120315,IL,4.5,40.1059233,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,casual,none,FALSE,FALSE,FALSE,TRUE,1,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",bQU1ujXL-KocGVjjU_e5mg,TRUE,Champaign,8,The Fubar Lounge,character(0),-88.2344345,IL,2.5,40.1105509,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,full_bar,NA,TRUE,NA,TRUE,2,TRUE,NA,FALSE,outdoor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",jg8rb2o3n0WTB1cBxhEycg,TRUE,Champaign,43,Evo Cafe,character(0),-88.2306035,IL,2.5,40.1094391,business,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,NA,NA,21:30,11:00,TRUE,NA,NA,average,TRUE,TRUE,FALSE,FALSE,casual,none,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",AkjRUWSkuGPhTtksNo5fhQ,TRUE,Champaign,14,Memorial Stadium,character(0),-88.238552,IL,4.5,40.0981241,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",KGGYlneCtF4xQT9T5eKV5g,FALSE,Champaign,13,One World Pizza,character(0),-88.231612,IL,3.5,40.110827,business,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,TRUE,NA,NA,quiet,FALSE,TRUE,NA,FALSE,casual,none,FALSE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",ZSTTU_-duEqyIDZgLV45DA,TRUE,Champaign,73,Mia Za's Cafe,character(0),-88.2292247,IL,3.5,40.1101105,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,average,FALSE,FALSE,TRUE,FALSE,casual,none,FALSE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,free,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NcslOIU6uFJfSNdqihmCVA,FALSE,Champaign,4,Bar Guiliani,character(0),-88.229994,IL,4.5,40.110635,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",c65reTjPjbe7wm3oUk3HRw,TRUE,Champaign,7,Assembly Hall,character(0),-88.235779255904,IL,3.5,40.096546235422,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",d4KAn7rKKYTdWjf_clT-PQ,TRUE,Urbana,5,The William R and Clarice V Spurlock Museum,character(0),-88.2207856,IL,4,40.1076189,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",PkfLjI_YQDKv5CxY8HRoxA,TRUE,Champaign,8,Robert's,character(0),-88.2421923,IL,5,40.1165667,business,17:00,10:00,17:00,10:00,17:00,10:00,16:00,10:00,NA,NA,16:00,10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",Gjlg8YMOEPelMTrig1N8AA,TRUE,Champaign,150,Cream & Flutter,character(0),-88.242122,IL,3.5,40.11682,business,23:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,20:00,13:00,TRUE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,free,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",ponsgEoUUKJwr-TzcM4BLQ,TRUE,Champaign,14,Bentley's Pub,character(0),-88.243878,IL,4,40.119931,business,02:00,15:00,02:00,15:00,02:00,15:00,02:00,15:00,02:00,15:00,02:00,15:00,02:00,15:00,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,NA,full_bar,NA,TRUE,NA,TRUE,2,TRUE,TRUE,FALSE,no,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",_qNtxbOB6ST8Z8OiO6o61w,FALSE,Urbana,3,Little Caesars Pizza,character(0),-88.1913764,IL,3.5,40.0944108,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",0lTmepLJF9XZD3ng4l-53g,TRUE,Champaign,5,Sherman Hall,character(0),-88.2326908,IL,3,40.1072026,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",Q_GSHn1xqh9p6RozXlZyDw,FALSE,Champaign,4,Crepe Cafe,character(0),-88.233777,IL,3,40.109986,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,casual,none,TRUE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",8diLGO9WGVQWr05FWZ_yTw,FALSE,Champaign,12,IHOP,character(0),-88.234234,IL,2.5,40.1105469,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,average,FALSE,FALSE,FALSE,FALSE,casual,none,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,free,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2cW9LyHHChCSmcI4lBs5sw,FALSE,Urbana,23,Das Cafe,character(0),-88.2082596,IL,4,40.1124516,business,21:00,10:30,21:00,16:30,21:00,16:30,21:00,16:30,NA,NA,21:00,08:00,14:00,08:00,TRUE,NA,NA,quiet,FALSE,FALSE,NA,TRUE,casual,beer_and_wine,FALSE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",ev1lmQJKafya4DkjylRyxA,FALSE,Champaign,4,Murphy's Deli,character(0),-88.2407279,IL,3.5,40.1127011,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,casual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",3pIuAjUfiXypUbXAdQF6Hw,TRUE,Champaign,29,Homewood Suites By Hilton Champaign-Urbana,character(0),-88.2458641,IL,4.5,40.0995771,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",h1kMWbt6gjkIy4VC8VqVuQ,TRUE,Champaign,22,Good Fella Korean Bistro,character(0),-88.2438923,IL,4,40.1051831,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,quiet,TRUE,FALSE,TRUE,FALSE,casual,full_bar,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",2a8M6vtfWBbrahxMtWHBAA,FALSE,Champaign,4,Bella Capelli,character(0),-88.246989,IL,4.5,40.099626,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
